Ticker,symbol,Market Cap,Trailing P/E,Forward P/E,P/B Ratio,Graham Metric,Dividend Yield %,Beta,Alpha %,CROCI %,Sortino Ratio,Volatility,6 Month Appreciation %,Financial Currency,Trailing P/E Graham Status,P/B Ratio Graham Status,Combined P/E x P/B Graham Status,Trailing P/E Sector Status,Forward P/E Sector Status,P/B Ratio Sector Status,sector
BANR,BANR,1621193472.0,9.783784,9.468814,0.9724346,9.514090080526401,4.0799997999999995,1.026,-13.61,,0.027718180795379556,0.02167669374703113,5.657836564806087,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
PBFS,PBFS,240293728.0,14.68254,,0.8075781,11.857297756373999,,0.476,-6.55,,-0.0055899008768632436,0.023862958077733643,8.568069284211498,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
VEL,VEL,589786048.0,10.517646,9.717391,1.3021629,13.695688416533399,,1.039,46.96,,0.042400003382520875,0.053144404398392076,24.59929397531718,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Financial Services
CRBG,CRBG,19086145536.0,8.193717,5.3321977,1.6640085,13.634414734594499,2.94,,,20.54223980962094,0.08795397087250245,0.020614059234773476,51.86801703120685,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Overvalued,Financial Services
STBA,STBA,1265608192.0,9.37677,11.258503,0.9771794,9.162786482538001,3.9899999999999998,0.773,2.89,,0.031654527383530466,0.01996977114414335,17.292697659483107,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
CVLY,CVLY,217113664.0,9.769566,11.235,1.0801846,10.552934741883599,3.0299999,0.548,-4.29,,0.026629062848229062,0.020725942145190333,10.309270434964423,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
FUNC,FUNC,147865760.0,10.344186,7.060317,0.89356744,9.24322780290384,3.5999999999999996,0.826,-4.34,,0.04212991744132176,0.019654071609395342,21.66301387157847,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Financial Services
RNR,RNR,12132028416.0,4.9552913,6.512347,1.3423553,6.65176153959889,0.6799999999999999,0.312,21.63,,0.03970228874021286,0.01577505316798067,6.060458999482815,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Financial Services
CFG,CFG,16908542976.0,13.366906,9.220843,0.7834374,10.4721340826844,4.52,1.353,-12.58,,0.03216223433720579,0.02382590720110197,38.86397432577614,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
OSBC,OSBC,669096384.0,7.573604,7.9786096,1.1223109,8.499938321483599,1.34000005,1.081,-2.65,,0.04692255459418941,0.02167931806152603,2.896552250303071,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
ACNB,ACNB,289662528.0,9.831883,10.005898,1.0348089,10.174120032158699,3.7699999999999996,0.631,-0.39,,0.032848996777758065,0.02417814788873396,-12.033202902216827,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
BANX,BANX,130306816.0,6.4471126,8.06599,0.85432065,5.50790142705519,9.83,0.483,-9.36,,0.019881193309343674,0.018006095030134103,5.9606408470393655,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
QCRH,QCRH,1008041856.0,8.938897,9.475513,1.1110288,9.9313720072336,0.4,0.977,-1.59,,0.04846857127495342,0.02012829933241707,17.42364407232809,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
AC,AC,732355904.0,19.89535,13.212357,0.8126143,16.167245913505,0.6,0.884,-8.79,-1.828826593897296,0.024236618217267965,0.02550913173002924,2.027430788950799,USD,Fair Value,Undervalued,Undervalued,Overvalued,Overvalued,Undervalued,Financial Services
BTCS,BTCS,23558100.0,2.7272727,-5.0,0.6412997,1.74899916432819,,,-2.49,-13.428797164970094,0.10413518993573118,0.212710260207664,51.82186608513124,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
SWKH,SWKH,219589920.0,18.333334,13.750001,0.7837898,14.369480189193201,,0.333,-6.06,,0.02189443202981687,0.023612650770967067,7.121120234704875,USD,Fair Value,Undervalued,Undervalued,Overvalued,Overvalued,Undervalued,Financial Services
FGF,FGF,32057082.0,5.3809524,,0.61413044,3.304606665031056,,0.918,-32.81,2.200414195613292,-0.004081231958465057,0.03849656711318772,-15.037597084983403,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
WNEB,WNEB,148149744.0,11.416666,10.873015,0.61534315,7.025167218937899,4.0900003,0.656,-14.29,,0.01619444963543188,0.02115808828336015,-11.384218787445674,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
RMBI,RMBI,127806528.0,13.275862,,0.88634795,11.7670330681829,4.8499998,0.611,-17.63,,0.0065982151793752405,0.01924175742696943,3.401970562626861,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
NECB,NECB,245151264.0,5.123167,7.1893,0.76984084,3.9440231867402797,2.29,0.543,21.95,,0.04648386580376242,0.01743841993478547,2.8251886327408577,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
PLBC,PLBC,207289296.0,7.3402925,8.1767435,1.2835864,9.421899625022,2.96,0.703,-1.1,,0.05890671824293722,0.022367428615256972,3.686228267840572,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Financial Services
EBC,EBC,2545252864.0,13.099999,9.671141,0.7947714,10.4115045452286,3.05,0.874,-20.03,,0.02685715373774702,0.01986187588231999,18.992570238981653,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
CATY,CATY,2760356096.0,8.387168,9.134939,0.991915,8.319357746720002,3.5900000000000003,1.12,-12.33,,0.03307973062047431,0.020675979714534304,3.353324787357669,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
BOKF,BOKF,6172795392.0,13.906977,11.309692,1.2035674,16.7379841497498,2.3,1.196,-2.91,,0.029495884324219016,0.02106721249605225,33.8181822450011,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
HBCP,HBCP,309039104.0,8.021097,8.720183,0.83134717,6.66831629124549,2.6300002,0.68,-6.85,,0.03386443589755885,0.01992208959472862,4.307269305795232,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
CFBK,CFBK,119867472.0,7.7561984,8.454955,0.7519731,5.832452555063039,1.28,,-7.53,,0.03621173279588636,0.02470477776137701,13.757578531901041,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
SBCF,SBCF,2073265920.0,17.561152,15.449367,0.97019076,17.03766740535552,2.9499999999999997,1.175,-18.66,,0.03768259076837571,0.02239272218036409,5.9461756833589465,USD,Fair Value,Undervalued,Undervalued,Overvalued,Overvalued,Fair Value,Financial Services
XP,XP,11883719680.0,15.478572,11.056122,0.61105937,9.45832645481964,6.0700003,1.707,-8.94,,0.013241040760868298,0.03933049524673435,-6.554551197751582,BRL,Fair Value,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
ISTR,ISTR,157955248.0,8.9776535,8.413612,0.69246346,6.216697005291111,2.4899999999999998,0.751,-7.43,,0.018307586923521406,0.02257757370431701,55.26569181190927,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
SIEB,SIEB,91611072.0,10.952381,,1.306076,14.304641966956002,,,7.77,,0.04570775600822436,0.05900414318405957,20.41884777541419,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Overvalued,Financial Services
EIG,EIG,1078872832.0,9.057447,11.695054,1.0588499,9.5904768502053,2.8199999,0.261,-2.17,17.151592859256336,0.042099428798383576,0.017794251644726904,12.114823087266446,USD,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Fair Value,Financial Services
FFIC,FFIC,385744320.0,13.968422,11.539131,0.57587993,8.04413388357046,6.6300004999999995,0.767,-22.88,,0.01175326726936598,0.02168222930406264,-4.8745473892396145,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
WHF,WHF,304019744.0,15.95122,7.927273,0.9688889,15.454959999458,11.77,,-11.09,,0.028769089698490388,0.020125756964554604,6.255072931291836,USD,Fair Value,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
PNC,PNC,63804391424.0,13.463477,11.205451,1.4153192,19.0551174968584,3.8699999999999997,1.153,-10.73,,0.036989134666027164,0.018309366321479725,25.32239931852422,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Overvalued,Financial Services
MFC,MFC,47927767040.0,15.608187,9.078231,1.0435157,16.287388183035898,4.36,1.097,5.65,,0.031925782679359783,0.018232771273382114,40.10499529120158,CAD,Fair Value,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
FSBW,FSBW,261401552.0,7.3209605,7.5859723,0.92986494,6.80750449607487,3.1,0.945,2.88,,0.05275425461590029,0.01992975657320794,7.124599350136446,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Financial Services
SSBK,SSBK,240352400.0,7.536313,7.2918916,1.076745,8.114687341185,1.3300001000000001,0.185,7.29,,0.046938166185949384,0.016812527735857338,5.886970278447454,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Financial Services
RBKB,RBKB,84926840.0,17.83721,,0.72140706,12.8678892247026,,0.745,-13.49,,-0.0069239682902625605,0.020458471322615124,18.547145672577358,USD,Fair Value,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Financial Services
PB,PB,6248435200.0,15.076387,11.171526,0.8573798,12.9261896707826,3.44,0.945,-7.65,,0.022280862442154558,0.01981904283498077,10.878439551174967,USD,Fair Value,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
CFB,CFB,669891904.0,9.919708,8.601266,0.9389899,9.3145056229492,,1.025,-7.01,,0.01700914976361544,0.02922631260351621,18.27676608617863,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
FNWD,FNWD,105687328.0,6.773481,49.04,0.6972248,4.7226389355288,1.96,0.542,-26.04,,0.009164744107093432,0.013816130646787059,17.489216443483123,USD,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Undervalued,Financial Services
COF,COF,54160355328.0,11.096244,8.797146,1.0231233,11.3528257788852,1.6900001000000002,1.463,-5.6,,0.032914507636911665,0.022218178985612014,32.8182092509252,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
HRTG,HRTG,289208544.0,5.721212,5.3033705,1.2205844,6.9832221162928,,0.918,63.9,34.19704376248411,0.02331319662007776,0.03305325209069699,24.867720262343695,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Financial Services
ACT,ACT,4956271104.0,7.799505,7.937028,1.0541987,8.2222280316435,2.35,0.558,10.59,,0.06490281784383488,0.017329644542899054,13.345327674957048,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
MUFG,MUFG,117613780992.0,12.382715,10.902173,0.0060043805,0.0743505324830575,2.4899999999999998,0.634,26.77,,0.04185769714777389,0.017444778120115766,17.722995235658285,JPY,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
FNB,FNB,5090504704.0,11.504065,9.188312,0.8466463,9.7398740672095,3.39,1.028,1.06,,0.02602204966494154,0.021501266963802793,21.147253842621534,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
NWLI,NWLI,1774414208.0,11.07352,,0.7106256,7.869126794112,0.06999999999999999,0.705,56.47,8.912278929911745,0.038534082196399935,0.0222911128587603,1.9853294196819657,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
GHI,GHI,356318656.0,8.052631,10.5517235,1.0086361,8.122174326579099,9.67,,-9.69,,0.007055851577887298,0.017629696688436582,-4.112355660917867,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
MBINN,MBINN,,4.6275396,,0.69607145,3.2210981993044205,7.32,1.18,,,-0.006939365728565036,0.017156877828904824,11.534281480048644,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
UBCP,UBCP,71752472.0,7.792453,7.16185,1.1352392,8.8462981097576,5.6500003,0.4,-20.13,,0.03615125468837855,0.022206948882472717,11.121083114045254,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Financial Services
ATLC,ATLC,357377120.0,5.6847057,4.074199,0.8590527,4.88346178029039,,1.878,-30.47,,0.06071233193698286,0.0456485060143341,-21.83759311977199,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Financial Services
PEBO,PEBO,1082560896.0,9.131737,8.815029,0.99510604,9.08704664439148,5.25,0.758,-4.34,,0.02737073995275017,0.018830728247037184,3.635744762924928,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
TRMK,TRMK,1883179392.0,12.019531,10.36027,1.118787,13.447295028897,2.9899999999999998,0.781,-2.79,,0.03015709806010806,0.01861744672845569,35.193322268588375,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
BAP,BAP,13033785344.0,9.921354,8.094768,0.38500455,3.8197664321606997,5.6399997,1.086,2.18,,0.020994178710810146,0.019430050996013866,28.415943290018852,PEN,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
EG,EG,17075596288.0,5.8004136,5.687075,1.2513018,7.25806797842448,2.0399998999999998,0.569,12.95,,0.03981935050300027,0.016251271475926723,-3.698437777680709,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Financial Services
RAND,RAND,38586248.0,5.909091,,0.6344962,3.7492957849542,7.85,0.34,-2.99,6.954962075032115,0.005517850231194768,0.027055294415107883,14.999998532808744,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
HOPE,HOPE,1318322048.0,11.040404,8.036765,0.6241078,6.8904022515512,5.12,1.145,-21.38,,0.014240471989710173,0.02152470640303901,11.077237151274065,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
PBHC,PBHC,74725856.0,8.6267605,,0.6234097,5.378006175276849,3.27,0.124,-18.86,,0.022293233899093733,0.018759062552675874,-4.222048189707669,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
PGC,PGC,427099456.0,11.027523,10.637169,0.7275809,8.0234151091107,0.83,0.99,-19.5,,0.022489379285974883,0.022306269399134264,-5.385223311608503,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
AFL,AFL,50213781504.0,9.721672,12.807246,2.1411092,20.815161358582397,2.26,0.91,10.64,28.75369642938367,0.046392457786520874,0.01594599757624849,7.20611721389655,USD,Undervalued,Overvalued,Undervalued,Undervalued,Overvalued,Overvalued,Financial Services
CBAN,CBAN,209122928.0,9.528,7.94,0.8045666,7.665910564800001,3.7800000000000002,0.538,-22.22,,0.03296550842589006,0.022101933251304856,11.621366094205861,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
RY,RY,150989324288.0,13.483586,11.891983,1.3878565,18.713282473409002,3.7800000000000002,0.832,-7.71,,0.03913660732206254,0.012846397172145519,22.90252234510854,CAD,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Overvalued,Financial Services
UBSI,UBSI,4737943552.0,13.375954,13.325094,0.9831397,13.1504314027738,4.2299999999999995,1.026,-4.12,,0.027609570557481367,0.020076037453191704,4.631010398953266,USD,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Fair Value,Financial Services
HUIZ,HUIZ,42265112.0,4.485263,5.681333,0.10460291,0.46917156191532994,,0.458,7.35,15.964092577372005,-0.031242480819273687,0.05184954197647492,-11.434512774167422,CNY,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
BUR,BUR,3140835072.0,5.2878227,6.7276993,1.385478,7.3261620187506,0.8699999999999999,1.025,31.04,,0.0583868281261598,0.0298191212746033,-0.6241342032712485,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Financial Services
XYF,XYF,195274208.0,1.1710619,10.729459,0.033217862,0.0389001725876578,4.279999999999999,0.271,42.38,25.822523994520317,0.007698419282499999,0.06195025609399878,-9.56719477560249,CNY,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
MPB,MPB,364327424.0,9.450216,7.6596494,0.656344,6.202592570304,3.66,0.562,-13.43,,0.031439289574118165,0.024027993731387937,2.53639729900094,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
BWB,BWB,331499136.0,10.622807,10.091666,0.9101157,9.6679834287699,,0.658,-17.05,,0.014163840681979577,0.02247400445950023,15.77437488061976,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
TD,TD,101231230976.0,12.309677,9.368249,0.94567806,11.640991464586621,5.2199997,0.824,-18.28,,0.02699248624244483,0.013880985138298078,-6.040703547418091,CAD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
BCH,BCH,12394785792.0,8.0196085,10.140496,2.454,19.680119259,6.670000399999999,0.16,4.07,,0.020473155404227783,0.01774841055934076,12.05480065288806,CLP,Undervalued,Overvalued,Undervalued,Undervalued,Fair Value,Overvalued,Financial Services
VBTX,VBTX,1157028992.0,12.337209,9.029787,0.75162935,9.27300838148415,3.7699999999999996,1.324,-26.62,,0.027293937298020595,0.02452213599813977,10.29105803425515,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
SNEX,SNEX,2388539392.0,9.128485,10.260218,1.5451691,14.1050529518135,,0.855,22.42,,0.061427772248489144,0.022265336491362787,26.217870313380782,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Overvalued,Financial Services
C,C,122209681408.0,18.6793,8.886269,0.6466622,12.07919723246,3.3099998,1.483,3.95,,0.02592157989714362,0.02035217285456628,42.31452475202138,USD,Fair Value,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Financial Services
FRAF,FRAF,116793744.0,8.516026,,0.8789573,7.4852232196898,4.82,0.347,-12.79,,0.02536834692015852,0.017690313465886173,-19.72809389825891,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
PNNT,PNNT,480704544.0,9.959459,8.010869,0.96302104,9.59116856401736,11.62,1.532,-8.6,,0.023784663421793095,0.020900333087147706,13.910357411940078,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
FBK,FBK,1840978048.0,16.462185,12.517571,1.2419171,20.444669054863503,1.63,1.122,-6.6,,0.03723842656146744,0.023412773010696632,17.72837061986082,USD,Fair Value,Undervalued,Undervalued,Overvalued,Overvalued,Fair Value,Financial Services
